order_id,product_id,customer_id,return_date,return_reason,refund_amount,review_comment_title,review_comment_message
974c26d25f3764b5acde8a0b556843be,3303c5bebf8d9dd9394a38501c4033f6,9ab1a2a05e0311aded3d496b4da0df87,2017-12-25 16:46:13,Not as described,103.56,nan,nan
c66f263a77d0b978664e122a57598d88,42a2c92a0979a949ca4ea89ec5c7b934,3115ac24b20b9bf9267633753921a408,2018-01-26 09:28:49,Wrong item,73.03,nan,"Estou aguardando o pino de rotação há 1 mes. Enviei a vcs e parceiro .. e nada 
Logo será Procon"
4f1330720e5aa2d61a474c63620fc42b,33fac76e7f17367dedaef7954bbb33b4,428e0381c7a36540d57562f45cf9abd6,2018-01-12 04:13:58,Wrong item,104.87,nan,"É uma falta de responsabilidade por parte da firma,por conseguinte, das lannister, em propagandear um tempo de entrega que não é cumprido."
14130f70a2038f80f97d9fcc6e590ba8,84777fa5b1c62e5e495240dfd0b2f24a,d88efaaddfde753a7d05f6b1cb1b5411,2018-03-23 17:22:23,Late delivery,269.75,nan,Demorou muito para ser entregue 
468c2f34312a6d270a20c7aef082041c,759c85bda80286f647f1f71b847c6457,c43140cab099145072c92fafa17d0d48,2017-05-25 00:11:01,Defective,51.0,nan,"LOJA ALÉM DO FRETE SER MUITO CARO . O PRODUTO LEVA QUASE 30 DIAS ÚTEIS , PARA CHEGAR NA SUA CASA"
f8e926b4541bd4af7a14350967ba217e,a1e903cd2d23763ef8b85ec12eb79d9c,f451e59a9232fe95d8deab7507f5b172,2018-08-11 23:30:33,Wrong item,64.26,tegular,"To tendo problemas,para. ativar no ceular,não consigo por pta funcionar"
7f0cd5312c451eb0b746d9e0617e57f9,97f1396a5a1f7c07ba51784efdec44b8,d6c5e3efecf1ebb34d1b7665db05de3c,2018-04-26 14:04:20,Late delivery,162.03,Chateado,Sim é um sistema interessante de compra porém com algumas situações negativas gostaria de registrar minha insatisfação com relação a compra de uma torre de chopp que me enviaram errado 
23799ee0d85541263f0637d4b86d5e5b,88c09dd121ebe0b119a759773d405cc4,98209b8b1b97a90f4b5028daffb1b73e,2017-05-01 10:23:49,Late delivery,49.96,nan,Nunca mais compro pelo parceiro targaryen nao tem padrao de qualidade falta respeito com o consumidor 
f92ebc52a42344683b930dfb16d2f317,f09f6223e88af7f6de46dec6a437458b,c5c49531a2382c251f866e8c14dfb3ea,2017-11-24 10:26:27,Changed mind,97.71,nan,nan
f92ebc52a42344683b930dfb16d2f317,f09f6223e88af7f6de46dec6a437458b,c5c49531a2382c251f866e8c14dfb3ea,2017-11-24 10:26:27,Late delivery,97.71,nan,nan
ea497a8fb762e77015ca8d85236d6e47,9e10ae46a3021a02f1692448ef9fa1db,078a6dca7a00e66f3abf78d3ae96825a,2017-09-24 18:23:30,Changed mind,49.75,nan,nan
f099e70d7cf0a758ccb7fb362d477166,b5e13c9a353102f79c6206ff5cb61a50,027ece8189c0d8b1d3b543676aa81a9c,2018-03-06 13:02:23,Wrong item,113.11,nan,nan
8e10a1d1a57b6a469bc9a7a95c638b5a,6e1b14d3cbb5fb3a2c00351007127dfd,78b0449357aac9b99f762f7d033aca6f,2017-11-24 06:49:43,Wrong item,254.22,nan,"Entrega não realizada, sem nenhun atendimento útil que nos informassem quando a entrega será feita, 100% de descaso e completa falta de comprometimento. Protocolos abertos sem resposta alguma. Nota 0!"
4dd077c76e72e73742c4af14ebfbd4d1,6fe2e0bce49965a508008e08ee9f575e,5184df07acf834cd8a00cda25c376ebd,2018-06-07 08:57:05,Wrong item,151.62,nan,Produto mal acabado
245d1537baa4ed68d968e3c0f2ca5d16,fe8f341b1e20d2b1135245c3400a6e53,8281392ae6bb39d84ababcdf4734f5b8,2018-02-11 23:27:52,Changed mind,221.79,nan,Ainda não recebi o produto 
f029d5966aa03c87e17e2482f86202b1,4a3b0111d9c112251e4732b44d1d118b,ece9fb6661a1dc0cd93f5f8c9cf13b83,2017-10-23 21:44:36,Not as described,132.57,nan,"Não recebi o produto até hj 
Estão dizendo que cancelei minha compra .o que não é vedd quero uma resposta."
d127d99c100d3b63c29a600aab85fbd2,89b121bee266dcd25688a1ba72eefb61,e1c2d716039d0df723bcd9e375267b9e,2018-05-17 19:22:11,Changed mind,92.9,Vem com defeito,nan
4bb429b2f70ff5c85e7fdcecb5efa852,5cd07c84a1c25575ac2fc3fa73f1d952,52bfa05d8b00de2d68a7039015f6577a,2017-12-26 23:32:04,Late delivery,619.34,nan,"O drone é lindo , porém a bateria não dura nada, e é um pouco chatinho de montar."
0571cdb407bf04b419c94ffd7acbd874,91b08d34d0ba4db44da2dc382867ba49,2ec7666d1077597d4e4ff2116a319530,2017-01-19 21:24:05,Wrong item,22.55,nan,"o película que recebi apesar de vir identificada a 'caneta' como sendo para um CELULAR LG K10 - é inadequada para o modelo por ser pequena, não a instalei pois ficaria rídicula."
ce6923830776a5f0d2ffd91a11dd6204,4a69baa66a13d1adeb41cfe3bc0c27be,1ad157f908eda2d776e2739a9505495e,2017-09-10 18:26:59,Late delivery,109.41,nan,nan
b8d83281a0c89e3157c9cd7c37ff7273,6cdd53843498f92890544667809f1595,c5a0c4686d4c21f566230d515702d69f,2017-08-25 11:28:46,Changed mind,387.67,nan,Difícil diálogo com vendedor 
43b2cd469a6cee268b9be121cbaf17ba,1f8aad0f80f6d061b4d09e538ad496d7,37162cac049e2c9a4f0eb40c81c3cff6,2018-08-11 22:10:44,Wrong item,70.4,Entrega errada,Comprei dois kits de costura recebi um e a nota fiscal dizendo que tinha dois! Como pode?
43b2cd469a6cee268b9be121cbaf17ba,1f8aad0f80f6d061b4d09e538ad496d7,37162cac049e2c9a4f0eb40c81c3cff6,2018-08-11 22:10:44,Late delivery,70.4,Entrega errada,Comprei dois kits de costura recebi um e a nota fiscal dizendo que tinha dois! Como pode?
ce9fc4b5d521bad32b0c3893b9b3788f,628bbcb76ac6c7d4abf432b345635f47,47166f88862447ea5f8e078b2aaefb46,2017-11-15 16:18:30,Defective,119.52,nan,nan
ce9fc4b5d521bad32b0c3893b9b3788f,628bbcb76ac6c7d4abf432b345635f47,47166f88862447ea5f8e078b2aaefb46,2017-11-15 16:18:30,Changed mind,119.52,nan,nan
150b0776d65cc88c98cb4d10d0bc27b3,642247ccf62585635cefa1bf09f59b94,95a001f306dfba60026ad846f37ab045,2017-07-23 19:02:52,Changed mind,79.38000000000001,nan,nan
ece1fa4a929c6a0e8b6678e10b2ac642,d00f6c52d2730de05fb409f09ab6e732,a4c800a16c71d3bb4b77665ba11d8525,2017-11-26 17:44:33,Late delivery,73.53,nan,"entregaram apenas o porta temperos os copos nao recebi,que chato estou tendo sempre problemas na compra com a lannister...."
ece1fa4a929c6a0e8b6678e10b2ac642,8ddbf2c953e42ed2a627c4ac08706bc2,a4c800a16c71d3bb4b77665ba11d8525,2017-11-26 17:44:33,Defective,115.83,nan,"entregaram apenas o porta temperos os copos nao recebi,que chato estou tendo sempre problemas na compra com a lannister...."
f05aaa145a323239764fc5948997db58,52e5fdcb5e51164483d584c75bd3a478,d3c72ba3f7ef0adcb612dab05a515871,2018-04-23 10:21:48,Wrong item,33.16,Não recomendo!!!,"Comprei um carregador veicular da Belkin, porém, ao ligar no veiculo pela primeira vez queimou o carregador e a tomada do veículo. "
f05aaa145a323239764fc5948997db58,52e5fdcb5e51164483d584c75bd3a478,d3c72ba3f7ef0adcb612dab05a515871,2018-04-23 10:21:48,Defective,33.16,Não recomendo!!!,"Comprei um carregador veicular da Belkin, porém, ao ligar no veiculo pela primeira vez queimou o carregador e a tomada do veículo. "
f84f158d834dafae73fa8da8b11bea6d,b9311d581f5f341576a5a2892168355c,de092fae7682337beee732fe96841556,2017-08-10 11:58:33,Changed mind,83.71000000000001,nan,Ainda não recebi meu puf
0904fb2c91a18099a0b7315f1ac9501b,b9754f9e21b6e6960b37594d4387fb1c,d3d5a2955341122b1b68164dcbbc948e,2018-02-13 20:10:23,Changed mind,406.23,nan,"O produto além de não ser entregue, não consta nenhuma data para sua efetiva entrega."
2c36e21ba9c9ffb56e431113b7af7073,d842f3ca1facabd1a2d292b593dc8517,d10615d1c73d6b427e93a513eb24228b,2017-07-28 22:53:41,Changed mind,42.85,nan,nan
b8f95bd45718008c382f10f416a3581d,167b4b8c4bd0c401bea62f5e050d70a4,a7f052daff637569a9a4dbf03164e14c,2018-01-15 10:33:44,Wrong item,166.68,nan,"Desde que solucionem o meu problema, eu recomendaria pq consta que meu produto foi entre e ele ainda não chegou."
b8f95bd45718008c382f10f416a3581d,167b4b8c4bd0c401bea62f5e050d70a4,a7f052daff637569a9a4dbf03164e14c,2018-01-15 10:33:44,Defective,166.68,nan,"Desde que solucionem o meu problema, eu recomendaria pq consta que meu produto foi entre e ele ainda não chegou."
61fcbde43b57103de5c19b26489b46f6,1e2e095149b3e9ca487d9c2d8c20378b,3bbe55ec205026d44f2a0ce1059f6e5a,2018-05-14 16:18:02,Changed mind,550.26,Entrega de produto,"Eles até fizeram contato comigo durante a compra, pois eu já tinha efetivado o pagamento, quando perceberam que não tinha o produto no estoque, daí me consultaram e perguntaram se eu t como trocar."
fd2501379f4567dee6308aa8484f1a5a,3f9d819e1669be4865fdcd717968bb4e,33951da0246c9ded2439c9d239b78c79,2017-03-31 05:28:57,Defective,50.7,nan,"Loja excelente, mas o produto é nota ZERO. Nem fiz questão de tirar da embalagem. Joguei direto no lixo."
bb3463b1de5e29d8d574a1e422777763,bea978771d1c453faf756fa71f3bdd70,f9083a610cc0600871bc80e53dd586ee,2017-12-01 01:39:25,Wrong item,311.1,nan,"Tivemos que retirar nos correios , maior burocracia , sempre comprei com a lannister e nunca tive esse problema , , não fiquei satisfeito , espero que na peoxima seje diferente ."
c70715c3111d10111116543cfc29f3ca,07c055536ebf10dfbb6c6db6dbfc36e5,f9428c2e5615ac4466e687dc636c8d04,2017-07-17 20:50:44,Defective,58.59,nan,o frete e muito alto
27a70a8fdf1c9edcfa01d463b45a5b03,efcef300fe9b2c558a8ea258127f6e6f,a3e8795e27e7e50f56f6c7742551de28,2018-08-04 18:39:02,Late delivery,78.58,nan,Nao recebi o produto ainda. Preciso com urgência. Estou aguardando.
bb3728fa34a2d05bb2bd04df7dad8418,173c08b531cec70292992396ced22e7d,4603be100f0719884214e35033227fcf,2017-11-24 09:25:39,Changed mind,120.98,nan,O prazo já expirou e ainda não recebi o produto.
098252064bc68acd5911a587b58b2cc4,c19d5ba108c34b8255cf9a524da92bc4,e1786bf866d54dbf3f18f24fc7a02ced,2017-04-28 23:28:42,Not as described,86.14,nan,nan
bb44d0c37f5fcc456bbaefd9aef6adb8,a46875fb5b8d19ac3cff18deb9bae57e,2baf69aa9f7c51867a17a6bb88fb194e,2017-11-20 18:53:16,Late delivery,241.3,nan,"O status de compra aparece no site das lojas lannister como ENTREGUE, mas a entrega foi INCOMPLETA!!!
O Cartucho de Toner HP 125A Preto - CB540AB
NÃO FOI ENTREGUE.
Como proceder????"
bb44d0c37f5fcc456bbaefd9aef6adb8,e256d05115f9eb3766f3ab752132a4e2,2baf69aa9f7c51867a17a6bb88fb194e,2017-11-20 18:53:16,Late delivery,234.16,nan,"O status de compra aparece no site das lojas lannister como ENTREGUE, mas a entrega foi INCOMPLETA!!!
O Cartucho de Toner HP 125A Preto - CB540AB
NÃO FOI ENTREGUE.
Como proceder????"
bb44d0c37f5fcc456bbaefd9aef6adb8,1dc7685f4fdb9622d84ae2ec658d5bbf,2baf69aa9f7c51867a17a6bb88fb194e,2017-11-20 18:53:16,Wrong item,214.06,nan,"O status de compra aparece no site das lojas lannister como ENTREGUE, mas a entrega foi INCOMPLETA!!!
O Cartucho de Toner HP 125A Preto - CB540AB
NÃO FOI ENTREGUE.
Como proceder????"
97c5a4acc0915c5bd17e5a3256693ef6,ed00a8453145186b3f071f1e3edef33d,f7fa32b05ba9474a22c7420310611fa5,2018-06-14 16:35:37,Changed mind,57.27,Produto veio com defeito,"Produto veio com defeito não funciona, bem vou pedir troca, o preço não vale a dor de cabeça, fui em uma elétrica e comprei um prestasse."
a8d69f3045be9fa0ea3aac3971741980,566a4f2c4385f36d15c00dfcaae132d1,7a421bb11d92f1a08e384f216250afa8,2018-01-13 21:01:40,Late delivery,36.0,nan,"Chegou com defeito,não liga "
a5102272df11ecf366a4e9d4257b672a,77ddf7d9682490a7d50e7d580460d4c1,77305d99b811c59273ad7160ce1f74e7,2018-05-02 09:36:22,Not as described,109.5,nan,nan
1c54750859f8472306a0b63d74e782ef,771fdcb0db87731f794a0e723e93b732,54b30cf929edf0b2c88698d991241574,2017-02-25 15:37:25,Defective,105.17,nan,"Comprei e paguei, porém, não tive qualquer retorno do lojista.
Não recomendo."
6b3c0956c89312e2c54f8d1366ecea9a,380b4664ba5bb18cc9db78ee6bac3558,a97ffd7dc1f722793d4ab4db1eb815f5,2018-08-13 13:31:05,Wrong item,44.3,Bom,Veio como eu esperava 
7954e34924fab98d2e26924451086ad6,4473f3e5c65952b074ef987fa5c24662,0125fdf9e257f064725f85d1d63085b4,2018-03-05 20:18:05,Wrong item,48.22,nan,O prazo já passou e nada do produto chegar. 
edf4d697d6281d6f40f101a31462c929,2e0ce433616916840a405d0853407af8,1f7f094865cd0e20a6acb5cdba5c5f19,2018-02-23 20:36:44,Not as described,42.9,nan,Depois da demora do produto para minha surpresa não funcionou!
a47e9312f596497c7762dbfdf78eda29,f6863b4410e703a4182444a4ede2e7c2,abd5dd25cd27f96cd6d28e440e29c8d5,2018-02-15 17:02:21,Late delivery,71.93,nan,"comprei o produtos ha mais de 10 dias e até agora nada, nunca mais irei usar este SHOP TIME, muito menos este vendedor"
a47e9312f596497c7762dbfdf78eda29,f6863b4410e703a4182444a4ede2e7c2,abd5dd25cd27f96cd6d28e440e29c8d5,2018-02-15 17:02:21,Late delivery,71.93,nan,"comprei o produtos ha mais de 10 dias e até agora nada, nunca mais irei usar este SHOP TIME, muito menos este vendedor"
b82b1a7017f4c904921dd5c6c6da8804,e68e475e0e1fa8744c2aef0f9864d679,5e25cb6b455409373f96b0f1d947fd38,2017-05-30 22:46:05,Wrong item,232.65,nan,nan
975f731e0b62d3884197075bbf60685a,ea20f928ceaa7f146fe62a0cc8413ee5,ce40436f91a9e251a42a0f6447f7e9a2,2018-01-05 23:32:57,Late delivery,76.08,nan,o pedido nao foi entregue
10fda92f9390e0b13e41ce5ce692a2cc,9363662bd84410483083a4fe6f06242a,7cba926b44e53ecc10ea79df991da256,2017-10-10 09:00:43,Changed mind,40.69,nan,"Previsão de entrega da mercadoria em 11/11/2017, até agora nada e status do pedido ' dificuldade na entrega, produto ainda não chegou ao destino.

Se não receber até terça 14, 11 tomarei providênci"
16aa7d10b833ccd4307a1159ba08d071,3439529926df110506c6752e8f16d358,c778263f217df8f1d3fa3aaf86a45a14,2018-03-24 06:41:33,Changed mind,91.38,desagradavel,"Eram mais de um item e até agora só chegou a panela de pressão . Estou habituada a comprar nas lojas lannister e tenho esperança de receber o que paguei.
Kit Vitrificador de plástico e Revelador de "
16aa7d10b833ccd4307a1159ba08d071,fe61253e50ad6ee9f1d180da22ce5eef,c778263f217df8f1d3fa3aaf86a45a14,2018-03-24 06:41:33,Defective,116.26,desagradavel,"Eram mais de um item e até agora só chegou a panela de pressão . Estou habituada a comprar nas lojas lannister e tenho esperança de receber o que paguei.
Kit Vitrificador de plástico e Revelador de "
16aa7d10b833ccd4307a1159ba08d071,fe61253e50ad6ee9f1d180da22ce5eef,c778263f217df8f1d3fa3aaf86a45a14,2018-03-24 06:41:33,Not as described,116.26,desagradavel,"Eram mais de um item e até agora só chegou a panela de pressão . Estou habituada a comprar nas lojas lannister e tenho esperança de receber o que paguei.
Kit Vitrificador de plástico e Revelador de "
bd80efb9eb7bbd9c465bd5205d6a43b8,70cc46ccdfff951dd7829395bce256ca,ced3fb170a9a5007a9bc3558d49c35b1,2017-03-28 23:13:25,Wrong item,68.74,nan,O produto a inda não chegou e não dá satisfação nenhuma
cdc62ef71741b912ed0378bd8493f884,9da950e8c8c482441f1b93955b21c827,d0138d0685264cf47574e68da0763d67,2018-03-09 15:33:17,Not as described,237.59,nan,nan
341dc4ea81fabe7de6af564b72fcf3e2,d76c049f36a5b4975aa3cf095a6fa499,8a8c2e93d6ec33bb908f101211d78227,2018-07-04 16:17:27,Wrong item,162.63,não confere o produto,Eu comprei o KIT cartuchos 664XL (preto e Colorido) e mandaram ERRADO Kit de cartuchos 662XL . QUERO QUE TROQUE PELO PRODUTO CORRETO COM ESTA NO PEDIDO E NA NOTA FISCAL QUE É : KIT CARTUCHOS 664XL .
83ca3ab77b87118d0a71a84ddfc9e31e,40c19ad8081c5efe90d93d945287adb8,07e6f1ea396eea8aa95d0c1cf5a8d364,2018-01-20 18:42:07,Not as described,45.62,nan,nan
83ca3ab77b87118d0a71a84ddfc9e31e,3c44881c6f1115b3a16f8281bb2a83ff,07e6f1ea396eea8aa95d0c1cf5a8d364,2018-01-20 18:42:07,Late delivery,9.56,nan,nan
fdf7396bbd1e126f45ba0fc3896360a7,b44cc626aea8d2a65572672cb050c083,a70cdc7161618ecbfff0bc3de4e09f0b,2017-12-13 17:35:27,Wrong item,521.73,nan,"Produto com defeito, solicitei a devolução do mesmo."
fdf7396bbd1e126f45ba0fc3896360a7,b44cc626aea8d2a65572672cb050c083,a70cdc7161618ecbfff0bc3de4e09f0b,2017-12-13 17:35:27,Defective,521.73,nan,"Produto com defeito, solicitei a devolução do mesmo."
822f778d1cd09285df832ee2cf65b83c,c3097e07a0a5de0d4b4c836d90c5a284,1e82589c6c7a1f0d30ecd3e87cdeaf0f,2017-11-26 21:56:25,Changed mind,34.849999999999994,nan,Meu produto nunca chegou
039ec885e36627ae6353cfd42a41c5da,55cfb8318af6fe90dfacf0892abb2cee,f970cf91aebb424d5389764dbc72d2b1,2018-02-22 12:45:26,Defective,125.25,nan,estou pagando pelo produto e ate exato momento ele não chegou a minha residencia.
6d785f644bb980fb780ae00dcac90210,1fce7b244f4a45431713165a869f5f32,4bb35f99bc715e6cc22932a5a623803e,2018-03-10 18:40:17,Not as described,166.20000000000002,nan,"Fragancia muito fraca, produto aparenta ser falsificado."
51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,e7659c6f9fc78ba546ee2b0615258589,2017-01-23 13:31:26,Changed mind,20.86,nan,a loja entregou outro produto sem previa concordância
51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,e7659c6f9fc78ba546ee2b0615258589,2017-01-23 13:31:26,Late delivery,20.86,nan,a loja entregou outro produto sem previa concordância
51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,e7659c6f9fc78ba546ee2b0615258589,2017-01-23 13:31:26,Changed mind,20.86,nan,a loja entregou outro produto sem previa concordância
51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,e7659c6f9fc78ba546ee2b0615258589,2017-01-23 13:31:26,Late delivery,20.86,nan,a loja entregou outro produto sem previa concordância
51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,e7659c6f9fc78ba546ee2b0615258589,2017-01-23 13:31:26,Late delivery,20.86,nan,a loja entregou outro produto sem previa concordância
65475724044e5b94d968124fa141af0c,5a848e4ab52fd5445cdc07aab1c40e48,ced608b31048a652390efb0cc65d3133,2018-01-30 20:52:21,Wrong item,144.65,nan,"me encaminharam um email informando que houve 'problema' com a entrega, já entrei em contato para saber o que houve, se iam devolver o dinheiro ou prorrogar o prazo da entrega e não me deram resposta"
cb50f73cef605fc87294854be93d6636,d2f2c2b94c6ac44ece0bd0dd202c7939,0ea03f60c89ca5678a23e6b3badcbb43,2017-09-12 09:18:41,Late delivery,50.07,nan,nan
d37ad8b44dd4ae4bdbfb3e43e4ae2c02,28bc7d95951d962dd5cdda791e07b56f,9725715e986c290e8d8f79e85be70c5d,2018-03-12 15:10:05,Changed mind,55.2,nan,"Produto de baixa qualidade, diferente do que a imagem passa, fino e frágil"
6a828279d73f18174dd3b9c653d5213d,b1f4ba08a7cc4ec6ba47a54fe99beea4,c994647aae9a45b8ae6eb75b77354ed3,2017-06-25 17:54:26,Changed mind,27.25,nan,Nao recebi meu produto
79398f97f77a8ba43fdb4e00b1d44cc0,22633013199a5fbb2c0094a6e2802386,45b4e602cae9db1a6d047d8dfcf8fe46,2017-11-13 17:04:41,Late delivery,42.01,nan,nan
6225dae3fcc1416785f294cc07f2e4db,0fa8853b873ba06e7d27385fbb1411ca,06c09be49b69107bf8c75d10af6b2233,2017-01-31 23:37:58,Wrong item,278.07,nan,"Estou com muitos problemas. A cadeira foi entregue parcialmente montada e mal embalada e com peça faltando. Parafusos e peças estavam soltos na caixa, e uma das peças foi entregue quebrada."
3933b209d011421f37238c408302ab6a,0705b33fb285827a578fce4899f1b921,e0169b7595b7b5413914f12d084ce4a4,2017-09-16 21:14:17,Changed mind,43.69,nan,Pedi um colchonete que tivesse a espuma com 5 cm de altura e densidade 20. Veio um colchonete que deve ter 2 cm de espessura e mole. Não recomendo.
91894a6bee2407fdec8f29441d75541e,15182e412b013f40aa860be89720c91f,5d453be4ccf49d74d81b4e1f381dac15,2017-05-27 23:34:01,Wrong item,45.01,nan,"Produto errado e demorou muito para entregar, nem acho que vale a pena pedir o correto por causa da demora."
68e26c32708fa02057ea7c255d288929,11dcc970f7a5581e1bf777b6da3f7096,7e1e6a9276e75274a3d81cebaa6f0c55,2017-08-19 20:30:07,Late delivery,81.63000000000001,nan,Até o momento não recebi meu produto.
f5fcef5d7789fe60b872effa519c61f7,5f622da714951c5ae86acf68c0a03d30,3a8fd5df8c4f435f83cd213175ec3633,2018-06-20 21:03:59,Wrong item,68.57000000000001,Quero cancelar a compra,Quero cancelar essa compra
c95fb74948e8db073f6114d3fa726fe1,6a162a899a815ed15db1689e8efc976c,5427db81b6127984b9d282e9e6ef2603,2017-11-05 22:06:17,Late delivery,623.34,nan,Minha boneca veio com defeito 
3614e1d9603e0068d80dcf12c407795f,b9ec59c34a1b048fa9c2bbe3296a7842,873b040975fe95e97e2bf8e674b2739c,2018-02-12 00:06:24,Wrong item,88.86,nan,"Quando os produtos eram vendidos e entregues pela própria Lojas lannister, chegavam sempre antes do prazo e sem problemas."
dc349abe3608895a65a1881fa4b27649,a5f6ba3fe91a2e73f10b612131cb2404,29ace186c67ab06034ae84880cee3fb2,2017-05-15 13:52:08,Changed mind,54.1,nan,nan
dc349abe3608895a65a1881fa4b27649,a5f6ba3fe91a2e73f10b612131cb2404,29ace186c67ab06034ae84880cee3fb2,2017-05-15 13:52:08,Changed mind,54.1,nan,nan
9ac05114800f02bfaa783bd76842dbe2,cdcb7ac87f58c318640a7e7fded46a4e,9a4a662f2adad6ed0a31fd0d4221e1cc,2018-06-20 15:28:01,Changed mind,236.07,nan,"Produto muito inferior, mal acabado."
a594e1f484d5b84270ff28ad578632d2,52c80cedd4e90108bf4fa6a206ef6b03,944da8dc6dbfd378263bb8bd8b4acb76,2018-03-12 15:12:33,Wrong item,254.83,nan,nan
e9a85f45594b8912672374e10d99f1a7,a13374144d7adf59d766eee43e93b849,a0c7aec11a5f3ec702888d67aeedeed1,2017-12-27 22:37:02,Not as described,164.79000000000002,nan,"Achei o material muito ruim,e caro"
efd3e6079ebd4d192d41aa488cbc1757,3fc18e3aefe7b9346bd15de863fa0365,32057ee964e8c08387a897d367b0777d,2018-02-14 22:40:28,Late delivery,99.15,nan,"Produto mal feito, com rebarbas no alumínio e pintura mal acabada. Não recomendo"
d37d275bf870e1d9a50b888717929495,cf721ee27a3c0f918f7aa1fabe7c6815,9f9a83d15d7255a3747dd9175b875ea0,2017-07-16 13:08:37,Changed mind,62.7,nan,eu pedi o cancelamento na mesma hora e mesmo a assim mandaram para o correio só quero estorno o brigador 
70ad0c0c83d69921cc0675f3e56d4e02,a42d9c825894f96fc6ed02610891454d,4fab1dfedcedd8d1a0ac3fb3475de007,2017-12-01 13:08:26,Not as described,86.02000000000001,nan,"o produto chegou, o tempo foi bom.
Porém não estou confiante na empresa. Produto doce, procuramos pelo CNPJ da empresa e não encontramos, infelizmente não estamos seguros que o produto seja original."
1bc7434bd3185b311a6d4016a03ea06a,1261bcae25b0000829246aa58e284a2f,0a0c2a4fcc642872a37b8454f7c4df86,2017-12-12 08:20:07,Late delivery,104.85,nan,Ainda não vi o produto pessoalmente mas o prazo inicial foi extrapolado. 
05d61bb749461f4805dbda51f767fa47,bc4cd4da98dd128c39bf0b8c2674032f,80f16375ce928674fe11f2e5130208e1,2017-08-29 19:04:05,Late delivery,1220.0,nan,nan
fecc4ea5a3e06ce3192ae2f05b7a8439,70adb75b3b2e86cffbb697c90867c3f3,ec43686dd7b2f48ea65475606fdfc85d,2018-01-14 21:52:31,Wrong item,54.0,nan,nan
fecc4ea5a3e06ce3192ae2f05b7a8439,70adb75b3b2e86cffbb697c90867c3f3,ec43686dd7b2f48ea65475606fdfc85d,2018-01-14 21:52:31,Defective,54.0,nan,nan
fecc4ea5a3e06ce3192ae2f05b7a8439,70adb75b3b2e86cffbb697c90867c3f3,ec43686dd7b2f48ea65475606fdfc85d,2018-01-14 21:52:31,Changed mind,54.0,nan,nan
fecc4ea5a3e06ce3192ae2f05b7a8439,70adb75b3b2e86cffbb697c90867c3f3,ec43686dd7b2f48ea65475606fdfc85d,2018-01-14 21:52:31,Wrong item,54.0,nan,nan
8055e039e3e86f6328082ea948230520,f043e249c55c1ab30bd9761c2294911f,dac66821be170e68ee80d01a5b166760,2018-04-06 22:32:42,Wrong item,102.49,nan,nan
96d3f09ebc42f05ab83a2ca85483e0b6,dd841bf589f05e0948ddb0c8d2c749ab,a0abb996d53cdd579f6af5bc5de8c28b,2017-12-13 23:04:15,Wrong item,138.07,nan,nan
88fb1f364095174f013123c8a3781c31,e68953b4a25cddae1b8ead360800fffc,657257c1377038d391004bf7aca86b79,2018-08-08 21:18:55,Not as described,639.4300000000001,nan,Só posso fazer avaliação depois que receber o meu produto!!! No momento todas as respostas são negativa
5042f28675b7eedd6c772f3c0df075f1,67301eee7b845f54ee9df341fb8393de,5c8013fd8f99bc42840b27436e059b84,2017-11-26 23:38:25,Wrong item,26.35,nan,Estou precisando e não chegou.
72d6aff61cb58a6c8872baf6864e046d,c1f5307decb89342351bec53668cffd9,16471405a724a048a940dbbc66cdeeed,2018-03-19 15:23:20,Wrong item,52.05,nan,"O produto chegou danificado... A película q comprei totalmente quebrada
"
3925b740d70eb26c3aefd1cabe5c8143,75c06ee06b201f9b6301d2b5e72993f8,b828fa53202efa901b22f532577fe859,2018-04-05 07:23:57,Changed mind,29.22,Cor incorreta,Quantidade minima
0fb3b7bbfc3693b115aa62a83fad2714,de36d205f68196c28c2575937b9e737e,9f546895f9d0841df86f8681992083b9,2018-03-13 20:37:20,Not as described,328.08,nan,???
0fb3b7bbfc3693b115aa62a83fad2714,de36d205f68196c28c2575937b9e737e,9f546895f9d0841df86f8681992083b9,2018-03-13 20:37:20,Late delivery,328.08,nan,???
a686a1abab230b267d666e2b728f659c,90aa2ab699cd0e459be93124aa91c82f,11c087cacf76b2ad39f4a5dc2883ac40,2018-07-29 18:42:41,Changed mind,138.5,nan,"O tecido nao é impermeavel molha
"
917d8fa5446854ac034de2f57c82bbee,eab67bf937aaadc19f83383a331d2dd9,d3806fa21465451e5523e90253e2457d,2018-03-29 19:11:55,Late delivery,166.91000000000005,nan,"Comprei a cadeira da targaryen parceiro da Lojas lannister. O produto veio com a base de ferro toda fora de medida, nenhum dos encaixes deu certo, tive um trabalhão para montar a cadeira. NÃO RECOMENDO."
